,Unnamed: 0,payment_date,volume,is_workday,lag_30,lag_61,lag_91,ewm_7,ewm_30,ewm_91
85,85,2025-04-27,499.0,0,818.0,1826.0,0.0,501.01671507248324,698.5557487428953,1088.8080281436016
86,86,2025-04-28,790.0,1,1752.0,1940.0,0.0,573.2625363043624,704.455377856257,1082.3122014448277
87,87,2025-04-29,908.0,1,490.0,1520.0,0.0,656.9469022282717,717.587288962305,1078.5228057612444
88,88,2025-04-30,714.0,1,1158.0,2345.0,0.0,671.2101766712037,717.3558509647371,1070.5983969403478
89,89,2025-05-01,236.0,1,0.0,1528.0,0.0,562.4076325034027,686.3006347734638,1052.4549535286012
90,90,2025-05-02,293.0,1,1322.0,1758.0,0.0,495.05572437755205,660.92640027195,1035.945063234501
91,91,2025-05-03,318.0,0,586.0,2016.0,1741.0,450.79179328316405,638.8021163834371,1020.337561859838
92,92,2025-05-04,503.0,0,996.0,1985.0,1375.0,463.84384496237305,630.0406895199897,1009.0910931237546
93,93,2025-05-05,954.0,1,629.0,910.0,0.0,586.3828837217798,650.9412901961193,1007.8934606645425
94,94,2025-05-06,682.0,1,915.0,2014.0,1312.0,610.2871627913348,652.945077925402,1000.8088202153134
95,95,2025-05-07,0.0,1,1428.0,787.0,825.0,457.7153720935011,610.819589026989,979.0521067323718
96,96,2025-05-08,525.0,1,1238.0,472.0,429.0,474.5365290701258,605.2828413478285,969.181408759929
97,97,2025-05-09,982.0,1,1298.0,1781.0,520.0,601.4023968025944,629.5871741640976,969.460073786887
98,98,2025-05-10,181.0,0,1053.0,1077.0,1187.0,496.30179760194574,600.6460661535107,952.3196374002156
99,99,2025-05-11,810.0,0,1430.0,1422.0,1280.0,574.7263482014594,614.1527715629617,949.2257322393413
100,100,2025-05-12,681.0,1,329.0,1694.0,0.0,601.2947611510945,618.4654959782545,943.3947380602252
101,101,2025-05-13,766.0,1,0.0,2135.0,0.0,642.4710708633208,627.9838510764316,939.5383307110899
102,102,2025-05-14,976.0,1,680.0,1421.0,437.0,725.8533031474906,650.4365058456941,940.3309756956314
103,103,2025-05-15,591.0,1,971.0,1992.0,1157.0,692.1399773606179,646.6018925653268,932.7368240500742
104,104,2025-05-16,136.0,1,168.0,1344.0,2004.0,553.1049830204634,613.659834980467,915.4164583098552
105,105,2025-05-17,801.0,0,193.0,2240.0,2462.0,615.0787372653475,625.7462972397917,912.9291439987715
106,106,2025-05-18,792.0,0,133.0,1984.0,1435.0,659.3090529490106,636.47234257916,910.3002495640156
107,107,2025-05-19,0.0,1,272.0,1824.0,2215.0,494.481789711758,595.4096107998594,890.5111137039283
108,108,2025-05-20,615.0,1,910.0,891.0,1738.0,524.6113422838184,596.6735068772878,884.5217416668864
109,109,2025-05-21,426.0,1,461.0,1410.0,1748.0,499.9585067128638,585.6623128852048,874.5538777176063
110,110,2025-05-22,379.0,1,453.0,961.0,1150.0,469.7188800346479,572.329260440998,863.7809673324409
111,111,2025-05-23,252.0,1,661.0,619.0,1703.0,415.2891600259859,551.6628565415789,850.4813810860835
112,112,2025-05-24,628.0,0,297.0,942.0,1732.0,468.4668700194894,556.5878335388963,845.6448293233426
113,113,2025-05-25,979.0,0,0.0,1453.0,1701.0,596.1001525146171,583.8402313750966,848.5438547728352
114,114,2025-05-26,584.0,1,941.0,1083.0,465.0,593.0751143859628,583.8505390283161,842.7929014082083
